Maskapai,Tanggal,Waktu Berangkat,Waktu Datang,Durasi,Transit,Harga Tiket
"Garuda Indonesia, China Eastern",2025-10-25,11:45 PM,3:55 PM +1 (2025-10-26),14 hr 10 min,1 stop,"IDR 17,074,000"
"Garuda Indonesia, China Eastern, JAL",2025-10-25,11:45 PM,4:15 PM +1 (2025-10-26),14 hr 30 min,2 stops,"IDR 17,474,200"
"China Eastern, JAL",2025-10-25,11:30 PM,4:15 PM +1 (2025-10-26),14 hr 45 min,2 stops,"IDR 18,219,200"
"China Eastern, JAL",2025-10-25,11:30 PM,4:15 PM +1 (2025-10-26),14 hr 45 min,2 stops,"IDR 18,219,200"
"Garuda Indonesia, China Eastern, ANA + Operated by ANA Wings",2025-10-25,11:45 PM,5:05 PM +1 (2025-10-26),15 hr 20 min,2 stops,"IDR 18,240,200"
"Garuda Indonesia, Shanghai Airlines + China Eastern",2025-10-25,11:45 PM,3:50 PM +1 (2025-10-26),14 hr 5 min,1 stop,"IDR 18,800,000"
"China Eastern, ANA + Operated by ANA Wings",2025-10-25,11:30 PM,5:05 PM +1 (2025-10-26),15 hr 35 min,2 stops,"IDR 18,986,200"
Cathay Pacific,2025-10-25,12:05 AM,5:15 PM (2025-10-25),15 hr 10 min,2 stops,"IDR 19,261,000"
"Philippine Airlines, Asiana Airlines",2025-10-25,12:55 AM,9:00 PM (2025-10-25),18 hr 5 min,2 stops,"IDR 20,069,800"
"EVA Air, ANA",2025-10-25,2:30 PM,8:40 PM +1 (2025-10-26),28 hr 10 min,1 stop,"IDR 24,060,400"
"Garuda Indonesia, EVA Air + ANA",2025-10-25,5:25 PM,12:00 PM +2 (2025-10-27),40 hr 35 min,2 stops,"IDR 24,136,100"
"Garuda Indonesia, EVA Air + ANA",2025-10-25,5:25 PM,12:55 PM +2 (2025-10-27),41 hr 30 min,2 stops,"IDR 24,136,100"
"Garuda Indonesia, EVA Air, Cathay Pacific",2025-10-25,5:25 PM,4:50 PM +2 (2025-10-27),45 hr 25 min,2 stops,"IDR 26,145,700"
"Philippine Airlines, ANA",2025-10-25,12:55 AM,6:50 PM (2025-10-25),15 hr 55 min,2 stops,"IDR 26,155,200"
"Philippine Airlines, ANA",2025-10-25,12:55 AM,7:30 PM (2025-10-25),16 hr 35 min,2 stops,"IDR 26,155,200"
"Philippine Airlines, ANA",2025-10-25,12:55 AM,8:20 PM (2025-10-25),17 hr 25 min,2 stops,"IDR 26,155,200"
"Philippine Airlines, ANA + Operated by Star Flyer",2025-10-25,12:55 AM,8:45 PM (2025-10-25),17 hr 50 min,2 stops,"IDR 26,155,200"
"Philippine Airlines, ANA",2025-10-25,12:55 AM,9:00 PM (2025-10-25),18 hr 5 min,2 stops,"IDR 26,155,200"
Cathay Pacific,2025-10-25,12:05 AM,5:15 PM (2025-10-25),15 hr 10 min,2 stops,"IDR 26,532,100"
"Philippine Airlines, JAL",2025-10-25,12:55 AM,6:35 PM (2025-10-25),15 hr 40 min,2 stops,"IDR 27,611,400"
"Philippine Airlines, JAL",2025-10-25,12:55 AM,7:10 PM (2025-10-25),16 hr 15 min,2 stops,"IDR 27,611,400"
"Philippine Airlines, JAL",2025-10-25,12:55 AM,7:40 PM (2025-10-25),16 hr 45 min,2 stops,"IDR 27,611,400"
China Southern,2025-10-25,1:15 PM,1:15 PM +1 (2025-10-26),22 hr,2 stops,"IDR 28,471,600"
"Garuda Indonesia, Singapore Airlines + ANA",2025-10-25,5:30 AM,9:55 PM (2025-10-25),14 hr 25 min,1 stop,"IDR 31,838,200"
"Garuda Indonesia, Singapore Airlines + ANA",2025-10-25,5:30 AM,6:45 AM +1 (2025-10-26),23 hr 15 min,1 stop,"IDR 31,838,200"
"Garuda Indonesia, Singapore Airlines + ANA",2025-10-25,5:30 AM,8:00 AM +1 (2025-10-26),24 hr 30 min,1 stop,"IDR 31,838,200"
"Garuda Indonesia, Singapore Airlines + ANA",2025-10-25,8:55 AM,9:55 PM (2025-10-25),11 hr,1 stop,"IDR 31,838,200"
Singapore Airlines + ANA,2025-10-25,5:25 AM,5:30 PM (2025-10-25),10 hr 5 min,1 stop,"IDR 31,854,700"
"Singapore Airlines, ANA",2025-10-25,5:25 AM,7:15 PM (2025-10-25),11 hr 50 min,1 stop,"IDR 31,854,700"
Singapore Airlines + ANA,2025-10-25,5:25 AM,8:00 AM +1 (2025-10-26),24 hr 35 min,1 stop,"IDR 31,854,700"
"Garuda Indonesia, Singapore Airlines, ANA",2025-10-25,5:40 PM,11:55 AM +1 (2025-10-26),16 hr 15 min,2 stops,"IDR 31,901,600"
"Garuda Indonesia, Cathay Pacific, China Southern",2025-10-25,12:50 PM,8:00 PM +2 (2025-10-27),53 hr 10 min,3 stops,"IDR 32,229,100"
"Garuda Indonesia, Cathay Pacific, China Southern",2025-10-25,12:50 PM,1:35 PM +2 (2025-10-27),46 hr 45 min,3 stops,"IDR 32,597,100"
"Garuda Indonesia, Cathay Pacific, China Southern",2025-10-25,12:50 PM,1:35 PM +2 (2025-10-27),46 hr 45 min,3 stops,"IDR 32,597,100"
"XiamenAir, ANA",2025-10-25,11:30 PM,5:25 PM +1 (2025-10-26),15 hr 55 min,2 stops,"IDR 34,409,200"
"China Southern, China Eastern",2025-10-25,12:20 AM,8:55 PM (2025-10-25),18 hr 35 min,2 stops,"IDR 34,776,600"
"Garuda Indonesia, Cathay Pacific + JAL",2025-10-25,12:50 PM,8:20 PM +1 (2025-10-26),29 hr 30 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific + JAL",2025-10-25,12:50 PM,9:15 PM +1 (2025-10-26),30 hr 25 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific + JAL",2025-10-25,12:50 PM,6:30 AM +2 (2025-10-27),39 hr 40 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific",2025-10-25,12:50 PM,1:10 PM +2 (2025-10-27),46 hr 20 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific",2025-10-25,12:50 PM,2:10 PM +2 (2025-10-27),47 hr 20 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific",2025-10-25,12:50 PM,3:35 PM +2 (2025-10-27),48 hr 45 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific",2025-10-25,11:50 PM,8:20 PM +1 (2025-10-26),18 hr 30 min,1 stop,"IDR 40,285,800"
"Garuda Indonesia, Cathay Pacific",2025-10-25,5:30 AM,8:30 PM (2025-10-25),13 hr,2 stops,"IDR 40,576,900"
"Cathay Pacific, ANA + JAL",2025-10-25,2:20 PM,9:35 AM +1 (2025-10-26),17 hr 15 min,2 stops,"IDR 40,882,700"
"Cathay Pacific, ANA + Operated by Air Japan",2025-10-25,12:05 AM,3:10 PM (2025-10-25),13 hr 5 min,1 stop,"IDR 43,753,000"
"Garuda Indonesia, Cathay Pacific",2025-10-25,12:50 PM,6:30 AM +2 (2025-10-27),39 hr 40 min,3 stops,"IDR 43,802,080"
"Garuda Indonesia, Cathay Pacific",2025-10-25,12:50 PM,6:30 AM +2 (2025-10-27),39 hr 40 min,3 stops,"IDR 43,802,080"
"Garuda Indonesia, Cathay Pacific + JAL",2025-10-25,5:25 PM,6:30 AM +2 (2025-10-27),35 hr 5 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific + JAL",2025-10-25,5:25 PM,6:30 AM +2 (2025-10-27),35 hr 5 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-10-25,5:25 PM,1:10 PM +2 (2025-10-27),41 hr 45 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-10-25,5:25 PM,1:10 PM +2 (2025-10-27),41 hr 45 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-10-25,5:25 PM,2:10 PM +2 (2025-10-27),42 hr 45 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-10-25,5:25 PM,2:10 PM +2 (2025-10-27),42 hr 45 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific, JAL",2025-10-25,5:25 PM,3:20 PM +2 (2025-10-27),43 hr 55 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific, JAL",2025-10-25,5:25 PM,3:20 PM +2 (2025-10-27),43 hr 55 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-10-25,5:25 PM,3:35 PM +2 (2025-10-27),44 hr 10 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-10-25,5:25 PM,3:35 PM +2 (2025-10-27),44 hr 10 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-10-25,5:25 PM,8:20 PM +2 (2025-10-27),48 hr 55 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-10-25,5:25 PM,8:20 PM +2 (2025-10-27),48 hr 55 min,2 stops,"IDR 43,818,500"
"Cathay Pacific, ANA + Operated by Star Flyer",2025-10-25,12:05 AM,3:40 PM (2025-10-25),13 hr 35 min,2 stops,"IDR 43,870,700"
"Garuda Indonesia, Cathay Pacific, ANA + Operated by Air Japan",2025-10-25,5:25 PM,3:10 PM +2 (2025-10-27),43 hr 45 min,2 stops,"IDR 44,081,000"
"Garuda Indonesia, Cathay Pacific, ANA + Operated by Air Japan",2025-10-25,5:25 PM,3:10 PM +2 (2025-10-27),43 hr 45 min,2 stops,"IDR 44,081,000"
"Garuda Indonesia, Cathay Pacific",2025-10-25,5:25 PM,4:50 PM +2 (2025-10-27),45 hr 25 min,3 stops,"IDR 44,091,600"
"Garuda Indonesia, Cathay Pacific",2025-10-25,5:25 PM,4:50 PM +2 (2025-10-27),45 hr 25 min,3 stops,"IDR 44,091,600"
"Garuda Indonesia, Cathay Pacific",2025-10-25,12:50 PM,6:30 AM +2 (2025-10-27),39 hr 40 min,3 stops,"IDR 44,486,600"
"Garuda Indonesia, Cathay Pacific",2025-10-25,12:50 PM,6:30 AM +2 (2025-10-27),39 hr 40 min,3 stops,"IDR 44,486,600"
"Garuda Indonesia, Cathay Pacific",2025-10-25,12:50 PM,6:30 AM +2 (2025-10-27),39 hr 40 min,3 stops,"IDR 44,486,600"
"Garuda Indonesia, Cathay Pacific",2025-10-25,12:50 PM,6:30 AM +2 (2025-10-27),39 hr 40 min,3 stops,"IDR 44,486,600"
"Garuda Indonesia, Cathay Pacific",2025-10-25,12:50 PM,6:30 AM +2 (2025-10-27),39 hr 40 min,3 stops,"IDR 44,486,600"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-25,5:25 PM,4:50 PM +1 (2025-10-26),21 hr 25 min,3 stops,"IDR 47,163,400"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-25,5:25 PM,8:20 PM +1 (2025-10-26),24 hr 55 min,3 stops,"IDR 53,251,000"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-25,5:25 PM,9:15 PM +1 (2025-10-26),25 hr 50 min,3 stops,"IDR 53,251,000"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-25,5:25 PM,9:15 PM +1 (2025-10-26),25 hr 50 min,3 stops,"IDR 53,251,000"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-25,5:25 PM,8:20 PM +1 (2025-10-26),24 hr 55 min,3 stops,"IDR 59,024,600"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-25,5:25 PM,8:20 PM +1 (2025-10-26),24 hr 55 min,3 stops,"IDR 59,024,600"
"Garuda Indonesia, Philippine Airlines, JAL + Cathay Pacific",2025-10-25,5:25 PM,8:25 PM +1 (2025-10-26),25 hr,3 stops,"IDR 59,024,600"
"Garuda Indonesia, Philippine Airlines, JAL + Cathay Pacific",2025-10-25,5:25 PM,8:25 PM +1 (2025-10-26),25 hr,3 stops,"IDR 59,024,600"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-25,5:25 PM,9:15 PM +1 (2025-10-26),25 hr 50 min,3 stops,"IDR 59,024,600"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-25,5:25 PM,9:15 PM +1 (2025-10-26),25 hr 50 min,3 stops,"IDR 59,024,600"
"THAI, JAL",2025-10-25,7:00 PM,11:40 AM +1 (2025-10-26),14 hr 40 min,2 stops,"IDR 63,299,700"
"THAI, ANA",2025-10-25,7:00 PM,11:55 AM +1 (2025-10-26),14 hr 55 min,2 stops,"IDR 63,854,700"
"Shandong, Air China",2025-10-25,12:25 AM,8:00 PM (2025-10-25),17 hr 35 min,2 stops,Price unavailable
Air China,2025-10-25,1:45 AM,5:25 PM (2025-10-25),13 hr 40 min,1 stop,Price unavailable
Air China,2025-10-25,1:45 AM,6:50 PM (2025-10-25),15 hr 5 min,1 stop,Price unavailable
Air China,2025-10-25,1:45 AM,8:00 PM (2025-10-25),16 hr 15 min,1 stop,Price unavailable
Air China,2025-10-25,1:45 AM,9:30 PM (2025-10-25),17 hr 45 min,1 stop,Price unavailable
Air China,2025-10-25,1:45 AM,1:40 PM +1 (2025-10-26),33 hr 55 min,1 stop,Price unavailable
Air China,2025-10-25,1:45 AM,7:00 PM +1 (2025-10-26),39 hr 15 min,1 stop,Price unavailable
Malaysia Airlines,2025-10-25,4:15 AM,6:05 PM (2025-10-25),11 hr 50 min,1 stop,Price unavailable
Malaysia Airlines,2025-10-25,4:15 AM,7:15 AM +1 (2025-10-26),25 hr,1 stop,Price unavailable
Singapore Airlines,2025-10-25,5:25 AM,6:45 AM +1 (2025-10-26),23 hr 20 min,1 stop,Price unavailable
Singapore Airlines,2025-10-25,8:05 AM,6:45 AM +1 (2025-10-26),20 hr 40 min,1 stop,Price unavailable
"Garuda Indonesia, Vietnam Airlines",2025-10-25,8:55 AM,7:45 AM +1 (2025-10-26),20 hr 50 min,2 stops,Price unavailable
Malaysia Airlines,2025-10-25,9:10 AM,7:15 AM +1 (2025-10-26),20 hr 5 min,1 stop,Price unavailable
Singapore Airlines,2025-10-25,9:25 AM,6:45 AM +1 (2025-10-26),19 hr 20 min,1 stop,Price unavailable
Singapore Airlines,2025-10-25,9:25 AM,8:00 AM +1 (2025-10-26),20 hr 35 min,1 stop,Price unavailable
Malaysia Airlines,2025-10-25,11:10 AM,7:15 AM +1 (2025-10-26),18 hr 5 min,1 stop,Price unavailable
Malaysia Airlines,2025-10-25,11:10 AM,5:30 PM +1 (2025-10-26),28 hr 20 min,1 stop,Price unavailable
Singapore Airlines,2025-10-25,11:15 AM,6:45 AM +1 (2025-10-26),17 hr 30 min,1 stop,Price unavailable
Singapore Airlines,2025-10-25,11:15 AM,8:00 AM +1 (2025-10-26),18 hr 45 min,1 stop,Price unavailable
"Garuda Indonesia, Vietnam Airlines",2025-10-25,11:50 AM,7:45 AM +1 (2025-10-26),17 hr 55 min,2 stops,Price unavailable
"Garuda Indonesia, Vietnam Airlines",2025-10-25,11:50 AM,7:45 AM +1 (2025-10-26),17 hr 55 min,2 stops,Price unavailable
Malaysia Airlines,2025-10-25,12:15 PM,7:15 AM +1 (2025-10-26),17 hr,1 stop,Price unavailable
Malaysia Airlines,2025-10-25,12:15 PM,5:30 PM +1 (2025-10-26),27 hr 15 min,1 stop,Price unavailable
Vietnam Airlines,2025-10-25,1:50 PM,7:00 AM +1 (2025-10-26),15 hr 10 min,2 stops,Price unavailable
Vietnam Airlines,2025-10-25,1:50 PM,7:00 AM +1 (2025-10-26),15 hr 10 min,2 stops,Price unavailable
"Vietnam Airlines, ANA",2025-10-25,1:50 PM,7:15 AM +1 (2025-10-26),15 hr 25 min,1 stop,Price unavailable
Vietnam Airlines,2025-10-25,1:50 PM,7:45 AM +1 (2025-10-26),15 hr 55 min,1 stop,Price unavailable
Vietnam Airlines,2025-10-25,1:50 PM,3:05 PM +1 (2025-10-26),23 hr 15 min,2 stops,Price unavailable
Vietnam Airlines,2025-10-25,1:50 PM,3:05 PM +1 (2025-10-26),23 hr 15 min,2 stops,Price unavailable
Vietnam Airlines,2025-10-25,1:50 PM,3:05 PM +1 (2025-10-26),23 hr 15 min,2 stops,Price unavailable
Vietnam Airlines,2025-10-25,1:50 PM,3:05 PM +1 (2025-10-26),23 hr 15 min,2 stops,Price unavailable
Vietnam Airlines,2025-10-25,1:50 PM,3:05 PM +1 (2025-10-26),23 hr 15 min,2 stops,Price unavailable
Vietnam Airlines,2025-10-25,1:50 PM,3:05 PM +1 (2025-10-26),23 hr 15 min,2 stops,Price unavailable
"Vietnam Airlines, ANA",2025-10-25,1:50 PM,7:00 AM +2 (2025-10-27),39 hr 10 min,1 stop,Price unavailable
Singapore Airlines,2025-10-25,2:30 PM,8:00 AM +1 (2025-10-26),15 hr 30 min,1 stop,Price unavailable
Singapore Airlines,2025-10-25,2:30 PM,9:40 PM +1 (2025-10-26),29 hr 10 min,1 stop,Price unavailable
"Garuda Indonesia, Vietnam Airlines",2025-10-25,3:40 PM,7:45 AM +1 (2025-10-26),14 hr 5 min,2 stops,Price unavailable
Malaysia Airlines,2025-10-25,4:05 PM,7:15 AM +1 (2025-10-26),13 hr 10 min,1 stop,Price unavailable
Malaysia Airlines,2025-10-25,4:05 PM,5:30 PM +1 (2025-10-26),23 hr 25 min,1 stop,Price unavailable
Singapore Airlines,2025-10-25,5:00 PM,8:00 AM +1 (2025-10-26),13 hr,1 stop,Price unavailable
Singapore Airlines,2025-10-25,5:00 PM,3:35 PM +1 (2025-10-26),20 hr 35 min,1 stop,Price unavailable
Singapore Airlines,2025-10-25,5:00 PM,9:40 PM +1 (2025-10-26),26 hr 40 min,1 stop,Price unavailable
Singapore Airlines,2025-10-25,6:05 PM,8:00 AM +1 (2025-10-26),11 hr 55 min,1 stop,Price unavailable
Singapore Airlines,2025-10-25,6:05 PM,3:35 PM +1 (2025-10-26),19 hr 30 min,1 stop,Price unavailable
Singapore Airlines,2025-10-25,6:05 PM,9:40 PM +1 (2025-10-26),25 hr 35 min,1 stop,Price unavailable
Malaysia Airlines,2025-10-25,6:25 PM,7:15 AM +1 (2025-10-26),10 hr 50 min,1 stop,Price unavailable
Malaysia Airlines,2025-10-25,6:25 PM,5:30 PM +1 (2025-10-26),21 hr 5 min,1 stop,Price unavailable
Singapore Airlines,2025-10-25,7:20 PM,8:00 AM +1 (2025-10-26),10 hr 40 min,1 stop,Price unavailable
Singapore Airlines,2025-10-25,7:20 PM,3:35 PM +1 (2025-10-26),18 hr 15 min,1 stop,Price unavailable
Singapore Airlines,2025-10-25,7:20 PM,5:05 PM +1 (2025-10-26),19 hr 45 min,1 stop,Price unavailable
Singapore Airlines,2025-10-25,7:20 PM,9:40 PM +1 (2025-10-26),24 hr 20 min,1 stop,Price unavailable
Malaysia Airlines,2025-10-25,7:50 PM,5:30 PM +1 (2025-10-26),19 hr 40 min,1 stop,Price unavailable
"Scoot, Singapore Airlines",2025-10-25,8:05 PM,9:40 PM +1 (2025-10-26),23 hr 35 min,1 stop,Price unavailable
Singapore Airlines,2025-10-25,8:15 PM,8:00 AM +1 (2025-10-26),9 hr 45 min,1 stop,Price unavailable
Singapore Airlines,2025-10-25,8:15 PM,3:35 PM +1 (2025-10-26),17 hr 20 min,1 stop,Price unavailable
Singapore Airlines,2025-10-25,8:15 PM,5:05 PM +1 (2025-10-26),18 hr 50 min,1 stop,Price unavailable
Singapore Airlines,2025-10-25,8:15 PM,9:40 PM +1 (2025-10-26),23 hr 25 min,1 stop,Price unavailable
Scoot,2025-10-26,8:10 PM,10:40 AM +1 (2025-10-27),12 hr 30 min,2 stops,"IDR 2,907,094"
Scoot,2025-10-26,11:20 AM,7:10 AM +1 (2025-10-27),17 hr 50 min,1 stop,"IDR 3,117,998"
EVA Air,2025-10-26,2:35 PM,12:00 PM +1 (2025-10-27),19 hr 25 min,1 stop,"IDR 3,471,400"
XiamenAir,2025-10-26,11:30 PM,1:45 PM +1 (2025-10-27),12 hr 15 min,1 stop,"IDR 4,575,600"
Scoot,2025-10-26,9:35 AM,6:00 PM +1 (2025-10-27),30 hr 25 min,2 stops,"IDR 2,332,740"
Scoot,2025-10-26,11:20 AM,6:00 PM +1 (2025-10-27),28 hr 40 min,2 stops,"IDR 2,332,740"
Scoot,2025-10-26,8:10 PM,6:00 PM +1 (2025-10-27),19 hr 50 min,2 stops,"IDR 2,332,740"
Scoot,2025-10-26,10:10 PM,6:00 PM +1 (2025-10-27),17 hr 50 min,2 stops,"IDR 2,332,740"
Scoot,2025-10-26,10:10 PM,10:40 AM +2 (2025-10-28),34 hr 30 min,2 stops,"IDR 2,332,740"
Scoot,2025-10-26,9:35 AM,10:40 AM +1 (2025-10-27),23 hr 5 min,2 stops,"IDR 2,907,094"
Scoot,2025-10-26,11:20 AM,10:40 AM +1 (2025-10-27),21 hr 20 min,2 stops,"IDR 2,907,094"
Scoot,2025-10-26,9:35 AM,7:10 AM +1 (2025-10-27),19 hr 35 min,1 stop,"IDR 3,117,998"
Scoot,2025-10-26,10:10 PM,7:10 AM +2 (2025-10-28),31 hr,1 stop,"IDR 3,117,998"
EVA Air + ANA,2025-10-26,2:35 PM,11:00 AM +1 (2025-10-27),18 hr 25 min,1 stop,"IDR 3,471,400"
EVA Air,2025-10-26,2:35 PM,12:55 PM +1 (2025-10-27),20 hr 20 min,1 stop,"IDR 3,471,400"
XiamenAir,2025-10-26,1:35 PM,1:45 PM +1 (2025-10-27),22 hr 10 min,1 stop,"IDR 3,563,600"
Batik Air,2025-10-26,9:15 AM,8:25 AM +1 (2025-10-27),21 hr 10 min,1 stop,"IDR 4,098,900"
Batik Air,2025-10-26,4:45 PM,8:25 AM +1 (2025-10-27),13 hr 40 min,1 stop,"IDR 4,098,900"
XiamenAir,2025-10-26,7:05 AM,1:40 PM +1 (2025-10-27),28 hr 35 min,1 stop,"IDR 4,114,600"
Batik Air,2025-10-26,12:30 PM,8:25 AM +1 (2025-10-27),17 hr 55 min,1 stop,"IDR 4,275,900"
"Indonesia AirAsia, Thai AirAsia X",2025-10-26,12:10 PM,8:00 AM +1 (2025-10-27),17 hr 50 min,1 stop,"IDR 4,336,620"
"Indonesia AirAsia, Thai AirAsia X",2025-10-26,2:35 PM,8:00 AM +1 (2025-10-27),15 hr 25 min,1 stop,"IDR 4,336,620"
"Indonesia AirAsia, Thai AirAsia X",2025-10-26,4:45 PM,8:00 AM +1 (2025-10-27),13 hr 15 min,1 stop,"IDR 4,336,620"
"Indonesia AirAsia, Thai AirAsia X",2025-10-26,4:45 PM,10:45 AM +1 (2025-10-27),16 hr,1 stop,"IDR 4,336,620"
"China Eastern, Shanghai Airlines",2025-10-26,11:45 PM,3:50 PM +1 (2025-10-27),14 hr 5 min,1 stop,"IDR 4,545,000"
China Eastern,2025-10-26,11:45 PM,3:55 PM +1 (2025-10-27),14 hr 10 min,1 stop,"IDR 4,545,000"
China Eastern,2025-10-26,11:45 PM,8:55 PM +1 (2025-10-27),19 hr 10 min,1 stop,"IDR 4,545,000"
"Indonesia AirAsia, AirAsia X",2025-10-26,5:05 AM,10:40 PM (2025-10-26),15 hr 35 min,1 stop,"IDR 4,629,302"
Cebu Pacific,2025-10-26,11:25 PM,6:00 PM +1 (2025-10-27),16 hr 35 min,1 stop,"IDR 4,630,631"
SriLankan,2025-10-26,2:25 PM,8:10 AM +2 (2025-10-28),39 hr 45 min,1 stop,"IDR 4,677,000"
"Indonesia AirAsia, AirAsia X",2025-10-26,6:35 AM,10:40 PM (2025-10-26),14 hr 5 min,1 stop,"IDR 4,789,302"
"AirAsia, AirAsia X",2025-10-26,8:30 AM,10:40 PM (2025-10-26),12 hr 10 min,1 stop,"IDR 4,789,302"
Vietjet,2025-10-26,1:30 PM,7:35 AM +1 (2025-10-27),16 hr 5 min,1 stop,"IDR 4,811,821"
Vietjet,2025-10-26,2:00 PM,8:00 AM +1 (2025-10-27),16 hr,1 stop,"IDR 4,811,821"
"AirAsia, AirAsia X",2025-10-26,7:25 PM,10:40 PM +1 (2025-10-27),25 hr 15 min,1 stop,"IDR 4,861,302"
"AirAsia, AirAsia X",2025-10-26,9:15 PM,10:40 PM +1 (2025-10-27),23 hr 25 min,1 stop,"IDR 5,061,302"
Royal Brunei,2025-10-26,1:15 PM,7:30 AM +1 (2025-10-27),16 hr 15 min,1 stop,"IDR 5,316,400"
EVA Air,2025-10-26,2:35 PM,7:20 PM +1 (2025-10-27),26 hr 45 min,1 stop,"IDR 5,346,400"
Cebu Pacific,2025-10-26,12:15 AM,6:00 PM (2025-10-26),15 hr 45 min,1 stop,"IDR 5,416,664"
China Airlines,2025-10-26,2:40 PM,8:30 PM +1 (2025-10-27),27 hr 50 min,1 stop,"IDR 5,578,800"
China Eastern,2025-10-26,11:45 PM,12:50 PM +1 (2025-10-27),11 hr 5 min,1 stop,"IDR 5,673,000"
China Eastern,2025-10-26,11:45 PM,6:30 PM +1 (2025-10-27),16 hr 45 min,1 stop,"IDR 5,673,000"
China Eastern,2025-10-26,11:45 PM,8:50 PM +1 (2025-10-27),19 hr 5 min,1 stop,"IDR 5,673,000"
Batik Air,2025-10-26,10:00 AM,8:25 AM +1 (2025-10-27),20 hr 25 min,2 stops,"IDR 5,687,550"
Batik Air,2025-10-26,2:00 PM,8:25 AM +1 (2025-10-27),16 hr 25 min,2 stops,"IDR 5,687,550"
Batik Air,2025-10-26,10:00 AM,8:25 AM +1 (2025-10-27),20 hr 25 min,2 stops,"IDR 5,866,550"
Philippine Airlines + ANA,2025-10-26,12:55 AM,12:55 PM (2025-10-26),10 hr,1 stop,"IDR 5,950,000"
Philippine Airlines + ANA,2025-10-26,12:55 AM,12:20 AM +1 (2025-10-27),21 hr 25 min,1 stop,"IDR 5,950,000"
THAI,2025-10-26,1:05 PM,6:20 AM +1 (2025-10-27),15 hr 15 min,1 stop,"IDR 5,979,300"
THAI,2025-10-26,1:05 PM,7:40 AM +1 (2025-10-27),16 hr 35 min,1 stop,"IDR 5,979,300"
THAI,2025-10-26,7:05 PM,7:40 AM +1 (2025-10-27),10 hr 35 min,1 stop,"IDR 5,979,300"
THAI,2025-10-26,7:05 PM,3:50 PM +1 (2025-10-27),18 hr 45 min,1 stop,"IDR 5,979,300"
China Airlines,2025-10-26,2:40 PM,6:30 PM +1 (2025-10-27),25 hr 50 min,1 stop,"IDR 6,205,800"
THAI,2025-10-26,1:05 PM,3:50 PM +1 (2025-10-27),24 hr 45 min,1 stop,"IDR 6,371,400"
THAI,2025-10-26,7:05 PM,10:30 PM +1 (2025-10-27),25 hr 25 min,1 stop,"IDR 6,371,400"
"Indonesia AirAsia, Thai AirAsia",2025-10-26,4:45 PM,12:30 PM +1 (2025-10-27),17 hr 45 min,2 stops,"IDR 6,433,237"
Philippine Airlines + ANA,2025-10-26,12:55 AM,8:10 PM (2025-10-26),17 hr 15 min,1 stop,"IDR 6,563,000"
China Airlines,2025-10-26,2:40 PM,1:30 PM +1 (2025-10-27),20 hr 50 min,1 stop,"IDR 6,832,800"
China Airlines,2025-10-26,2:40 PM,4:35 PM +1 (2025-10-27),23 hr 55 min,1 stop,"IDR 6,832,800"
China Eastern,2025-10-26,11:45 PM,12:00 PM +1 (2025-10-27),10 hr 15 min,1 stop,"IDR 6,895,000"
China Southern,2025-10-26,9:05 AM,1:20 PM +1 (2025-10-27),26 hr 15 min,1 stop,"IDR 7,043,900"
China Southern,2025-10-26,1:15 PM,1:20 PM +1 (2025-10-27),22 hr 5 min,1 stop,"IDR 7,043,900"
China Southern,2025-10-26,1:15 PM,8:00 PM +1 (2025-10-27),28 hr 45 min,1 stop,"IDR 7,043,900"
ANA,2025-10-26,6:20 AM,3:40 PM (2025-10-26),7 hr 20 min,Nonstop,"IDR 7,446,900"
